epoch,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,0.26716935634613037,0.04060686379671097,2.515625,3849,,,,,,
0,0.26008138060569763,0.036448556929826736,2.484375,3899,,,,,,
0,0.2660301923751831,0.04337393119931221,2.46875,3949,,,,,,
0,0.27004575729370117,0.042506687343120575,2.53125,3999,,,,,,
0,0.27522012591362,0.044751375913619995,2.5625,4049,,,,,,
0,0.2508607804775238,0.039923276752233505,2.34375,4099,,,,,,
0,0.2514422535896301,0.04343444108963013,2.3125,4149,,,,,,
0,0.2708389461040497,0.03646395727992058,2.609375,4199,,,,,,
0,0.2526560127735138,0.035859134048223495,2.40625,4249,,,,,,
0,0.255019873380661,0.03236361965537071,2.46875,4299,,,,,,
0,0.25767064094543457,0.03696751594543457,2.453125,4349,,,,,,
0,0.24753513932228088,0.03757420554757118,2.328125,4399,,,,,,
0,0.24797235429286957,0.036058295518159866,2.359375,4449,,,,,,
0,0.25580719113349915,0.03315093740820885,2.46875,4499,,,,,,
0,0.24270053207874298,0.03469271957874298,2.3125,4549,,,,,,
0,0.24852986633777618,0.034662678837776184,2.375,4599,,,,,,
0,0.26073646545410156,0.036127083003520966,2.5,4649,,,,,,
0,0.2737526595592499,0.03351827710866928,2.671875,4699,,,,,,
0,0.24044953286647797,0.038301099091768265,2.25,4749,,,,,,
0,0.24953845143318176,0.041530631482601166,2.3125,4799,,,,,,
0,0.2451019138097763,0.03514097258448601,2.328125,4849,,,,,,
0,0.25388842821121216,0.03904467448592186,2.390625,4899,,,,,,
0,0.24645093083381653,0.03453687205910683,2.359375,4949,,,,,,
0,0.25517839193344116,0.03740496560931206,2.421875,4999,,,,,,
0,0.26054829359054565,0.04277484491467476,2.421875,5049,,,,,,
0,0.2487216591835022,0.0377841554582119,2.34375,5099,,,,,,
,,,,0,,2.6165318489074707,,0.4602819085121155,,24.0
,,,,1,,2.625608205795288,,0.4537331163883209,,24.125
,,,,2,,2.7062082290649414,,0.44058316946029663,,25.25
,,,,3,,2.6068835258483887,,0.4506334662437439,,23.875
,,,,4,,2.5549278259277344,,0.46117788553237915,,23.25
,,,,5,,2.6026108264923096,,0.44636091589927673,,23.875
,,,,6,,2.5563158988952637,,0.4469408392906189,,23.5
,,,,7,,2.781590700149536,,0.45346561074256897,,25.875
,,,,8,,2.571550130844116,,0.4465501606464386,,23.625
,,,,9,,2.8047075271606445,,0.4609576463699341,,26.125
,,,,10,,2.7089388370513916,,0.4433138966560364,,25.25
,,,,11,,2.7829301357269287,,0.4391801953315735,,26.0
,,,,12,,2.6284801959991455,,0.45660528540611267,,24.125
,,,,13,,2.7693209648132324,,0.45682090520858765,,25.625
,,,,14,,2.5742268562316895,,0.449226975440979,,23.625
,,,,15,,2.545062303543091,,0.451312392950058,,23.25
,,,,16,,2.5147552490234375,,0.4522553086280823,,22.875
,,,,17,,2.4407505989074707,,0.44075071811676025,,22.25
,,,,18,,2.556277275085449,,0.4469022750854492,,23.375
,,,,19,,2.7786500453948975,,0.4348999559879303,,26.125
,,,,20,,2.5624840259552,,0.4374840259552002,,23.625
,,,,21,,2.638362407684326,,0.4508625268936157,,24.375
,,,,22,,2.5490543842315674,,0.4396792948246002,,23.5
,,,,23,,2.676809787750244,,0.442434698343277,,24.875
,,,,24,,2.4898316860198975,,0.4429565966129303,,22.75
,,,,25,,2.6172685623168945,,0.46101856231689453,,24.0
,,,,26,,2.598139524459839,,0.44188961386680603,,24.0
,,,,27,,2.699974775314331,,0.4655996859073639,,24.75
,,,,28,,2.588108539581299,,0.4474835991859436,,23.75
,,,,29,,2.3860552310943604,,0.4485551416873932,,21.5
,,,,30,,2.6492297649383545,,0.4617297947406769,,24.375
,,,,31,,2.617218255996704,,0.4297182261943817,,24.25
,,,,32,,2.6143529415130615,,0.4424779415130615,,24.125
,,,,33,,2.6118712425231934,,0.43999624252319336,,24.125
,,,,34,,2.474585771560669,,0.4433358311653137,,22.5
,,,,35,,2.684695243835449,,0.4503202438354492,,24.875
,,,,36,,2.6358234882354736,,0.44832345843315125,,24.375
,,,,37,,2.6077497005462646,,0.4514996111392975,,23.875
,,,,38,,2.5144386291503906,,0.45193856954574585,,23.0
,,,,39,,2.5550928115844727,,0.4457179307937622,,23.375
,,,,40,,2.756155490875244,,0.4436556100845337,,25.625
,,,,41,,2.418217658996582,,0.44165509939193726,,22.0
,,,,42,,2.4959471225738525,,0.44907209277153015,,22.75
,,,,43,,2.60707688331604,,0.4664519727230072,,23.75
,,,,44,,2.5434019565582275,,0.4496520459651947,,23.25
,,,,45,,2.616168260574341,,0.4442932903766632,,24.125
,,,,46,,2.570157289505005,,0.4607822597026825,,23.5
,,,,47,,2.4707343578338623,,0.4394843876361847,,22.5
,,,,48,,2.6337437629699707,,0.4462437629699707,,24.25
,,,,49,,2.621394157409668,,0.4338940680027008,,24.375
,,,,50,,2.5025360584259033,,0.4400360882282257,,23.0
,,,,51,,2.4608805179595947,,0.4452556073665619,,22.375
,,,,52,,2.7126991748809814,,0.46269914507865906,,25.0
,,,,53,,2.6325900554656982,,0.46071508526802063,,24.125
,,,,54,,2.5194156169891357,,0.45691564679145813,,23.0
,,,,55,,2.4034032821655273,,0.44246578216552734,,21.75
,,,,56,,2.486203193664551,,0.4549531936645508,,22.5
,,,,57,,2.654421806335449,,0.435671865940094,,24.625
,,,,58,,2.472548246383667,,0.44129815697669983,,22.625
,,,,59,,2.6144282817840576,,0.4581783711910248,,24.0
,,,,60,,2.658339500427246,,0.43958938121795654,,24.625
,,,,61,,2.7180044651031494,,0.45237937569618225,,25.25
,,,,62,,2.567460298538208,,0.4424602687358856,,23.625
,,,,63,,2.557448148727417,,0.44807323813438416,,23.375
,,,,64,,2.81925892829895,,0.44425901770591736,,26.375
,,,,65,,2.7592897415161133,,0.4467896521091461,,25.625
,,,,66,,2.526850938796997,,0.44872602820396423,,23.125
,,,,67,,2.500558853149414,,0.4536839723587036,,22.75
,,,,68,,2.497918128967285,,0.435418039560318,,23.0
,,,,69,,2.5529942512512207,,0.4436191916465759,,23.5
,,,,70,,2.69736909866333,,0.43174415826797485,,25.25
,,,,71,,2.523967742919922,,0.44584280252456665,,23.125
,,,,72,,2.5430002212524414,,0.43362516164779663,,23.375
,,,,73,,2.7172176837921143,,0.45159271359443665,,25.25
,,,,74,,2.589263916015625,,0.46426382660865784,,23.625
,,,,75,,2.698831558227539,,0.44883155822753906,,25.0
,,,,76,,2.463366746902466,,0.4321168065071106,,22.625
,,,,77,,2.9337165355682373,,0.4493415653705597,,27.625
,,,,78,,2.5435075759887695,,0.43413257598876953,,23.5
,,,,79,,2.458019495010376,,0.4580194652080536,,22.25
,,,,80,,2.5882723331451416,,0.4476473033428192,,23.75
,,,,81,,2.767235040664673,,0.45473507046699524,,25.625
,,,,82,,2.5608043670654297,,0.4514293074607849,,23.5
,,,,83,,2.5166842937469482,,0.4541842043399811,,23.0
,,,,84,,2.437709093093872,,0.4377090036869049,,22.25
,,,,85,,2.3534810543060303,,0.4316059947013855,,21.375
,,,,86,,2.5183634757995605,,0.4558635354042053,,22.875
,,,,87,,2.377856731414795,,0.43254420161247253,,21.625
,,,,88,,2.8065481185913086,,0.44717302918434143,,26.25
,,,,89,,2.6279561519622803,,0.45608118176460266,,24.125
,,,,90,,2.586627960205078,,0.4460029602050781,,23.75
,,,,91,,2.548506498336792,,0.43913158774375916,,23.375
,,,,92,,2.6339151859283447,,0.44641515612602234,,24.25
,,,,93,,2.688765048980713,,0.45439016819000244,,24.75
,,,,94,,2.59086537361145,,0.45024046301841736,,23.75
,,,,95,,2.506638526916504,,0.44413843750953674,,22.875
,,,,96,,2.625868558883667,,0.45399346947669983,,24.125
,,,,97,,2.590205669403076,,0.44958072900772095,,23.75
,,,,98,,2.620605707168579,,0.4487306773662567,,24.125
,,,,99,,2.6038873195648193,,0.4476372301578522,,23.875
,,,,100,,2.5723302364349365,,0.44733014702796936,,23.625
,,,,101,,2.7106502056121826,,0.44502511620521545,,25.125
,,,,102,,2.6955151557922363,,0.44551509618759155,,25.0
,,,,103,,2.637460708618164,,0.44996070861816406,,24.25
,,,,104,,2.510117769241333,,0.4476177990436554,,23.0
,,,,105,,2.5372655391693115,,0.44351544976234436,,23.25
,,,,106,,2.500929594039917,,0.4384295642375946,,23.0
,,,,107,,2.6028122901916504,,0.4465622305870056,,23.875
,,,,108,,2.65657114982605,,0.43782123923301697,,24.625
,,,,109,,2.6391348838806152,,0.45163494348526,,24.375
,,,,110,,2.455336332321167,,0.4397113621234894,,22.375
,,,,111,,2.579153537750244,,0.45415353775024414,,23.625
,,,,112,,2.60221529006958,,0.4459652304649353,,24.0
,,,,113,,2.627190113067627,,0.4553150534629822,,24.125
,,,,114,,2.624034881591797,,0.4365347623825073,,24.25
,,,,115,,2.627039909362793,,0.43953990936279297,,24.375
,,,,116,,2.705254554748535,,0.439629465341568,,25.125
,,,,117,,2.669529676437378,,0.46640464663505554,,24.5
,,,,118,,2.5429270267486572,,0.43355193734169006,,23.5
,,,,119,,2.6574127674102783,,0.4542878568172455,,24.5
,,,,120,,2.710031747817993,,0.4600317180156708,,25.0
,,,,121,,2.600334882736206,,0.42845991253852844,,24.125
,,,,122,,2.567049503326416,,0.44204962253570557,,23.625
,,,,123,,2.623603343963623,,0.43610328435897827,,24.375
,,,,124,,2.514087677001953,,0.4515876770019531,,23.0
,,,,125,,2.587576150894165,,0.4469512403011322,,23.75
,,,,126,,2.5649991035461426,,0.43999916315078735,,23.625
,,,,127,,2.4909398555755615,,0.45968976616859436,,22.5
,,,,128,,2.6905412673950195,,0.44054117798805237,,25.0
,,,,129,,2.55157208442688,,0.45782217383384705,,23.25
,,,,130,,2.5493383407592773,,0.4399632513523102,,23.375
,,,,131,,2.5030922889709473,,0.45621734857559204,,22.75
,,,,132,,2.523800849914551,,0.46130090951919556,,23.0
,,,,133,,2.577951431274414,,0.45295143127441406,,23.625
,,,,134,,2.595883846282959,,0.455258846282959,,23.75
,,,,135,,2.546231985092163,,0.4681068956851959,,23.125
,,,,136,,2.473909616470337,,0.4426595866680145,,22.5
,,,,137,,2.6332085132598877,,0.44570842385292053,,24.25
,,,,138,,2.495239734649658,,0.4327396750450134,,22.875
,,,,139,,2.5529699325561523,,0.4279700517654419,,23.625
,,,,140,,2.8045952320098877,,0.46084514260292053,,26.125
,,,,141,,2.4939587116241455,,0.44708380103111267,,22.75
,,,,142,,2.4845428466796875,,0.46891796588897705,,22.375
,,,,143,,2.6170151233673096,,0.44514021277427673,,24.125
,,,,144,,2.536496877670288,,0.4271218776702881,,23.5
,,,,145,,2.4262475967407227,,0.43406015634536743,,22.125
,,,,146,,2.7264039516448975,,0.4607788622379303,,25.25
,,,,147,,2.6249022483825684,,0.4686521887779236,,24.0
,,,,148,,2.6218204498291016,,0.44994544982910156,,24.125
,,,,149,,2.59543776512146,,0.4548127353191376,,23.75
,,,,150,,2.500152111053467,,0.43765202164649963,,22.875
,,,,151,,2.5227038860321045,,0.4602039158344269,,22.875
,,,,152,,2.661010265350342,,0.44226017594337463,,24.625
,,,,153,,2.561192512512207,,0.4518176317214966,,23.375
,,,,154,,2.569031238555908,,0.4596562385559082,,23.375
,,,,155,,2.5577454566955566,,0.4483705163002014,,23.5
,,,,156,,2.619171142578125,,0.447296142578125,,24.125
,,,,157,,2.756355047225952,,0.44385507702827454,,25.75
,,,,158,,2.552818775177002,,0.44344383478164673,,23.375
,,,,159,,2.605128288269043,,0.44887828826904297,,24.0
,,,,160,,2.3394060134887695,,0.44878092408180237,,21.0
,,,,161,,2.4550793170928955,,0.45507940649986267,,22.25
,,,,162,,2.800482749938965,,0.4567326605319977,,26.0
,,,,163,,2.5355191230773926,,0.4417691230773926,,23.25
,,,,164,,2.8096885681152344,,0.4503136873245239,,26.25
,,,,165,,2.57797908782959,,0.43735402822494507,,23.75
,,,,166,,2.510730028152466,,0.43260499835014343,,23.125
,,,,167,,2.4195687770843506,,0.4430061876773834,,22.0
,,,,168,,2.7509913444519043,,0.4541163444519043,,25.5
,,,,169,,2.60807204246521,,0.45182207226753235,,24.0
,,,,170,,2.567350387573242,,0.4423503279685974,,23.625
,,,,171,,2.5844175815582275,,0.4437926113605499,,23.75
,,,,172,,2.754087448120117,,0.44158735871315,,25.75
,,,,173,,2.4893012046813965,,0.44242632389068604,,22.75
,,,,174,,2.5926661491394043,,0.4364161491394043,,23.875
,,,,175,,2.6748898029327393,,0.4405147135257721,,24.75
,,,,176,,2.541099786758423,,0.43172481656074524,,23.5
,,,,177,,2.660813808441162,,0.4420638680458069,,24.625
,,,,178,,2.3960886001586914,,0.4585886001586914,,21.5
,,,,179,,2.734046697616577,,0.45279660820961,,25.375
,,,,180,,2.5080947875976562,,0.44559478759765625,,23.0
,,,,181,,2.7126834392547607,,0.44705840945243835,,25.125
,,,,182,,2.390211820602417,,0.4448993504047394,,21.625
,,,,183,,2.5055370330810547,,0.4430369436740875,,23.0
,,,,184,,2.579479455947876,,0.43885448575019836,,23.75
,,,,185,,2.4708547592163086,,0.4396047592163086,,22.5
,,,,186,,2.512655735015869,,0.434530645608902,,23.125
,,,,187,,2.6651761531829834,,0.44642606377601624,,24.625
,,,,188,,2.576645851135254,,0.45164576172828674,,23.625
,,,,189,,2.4494495391845703,,0.44944965839385986,,22.25
,,,,190,,2.5458288192749023,,0.4364539384841919,,23.5
,,,,191,,2.474492073059082,,0.4432421624660492,,22.5
,,,,192,,2.629645347595215,,0.4577704668045044,,24.125
,,,,193,,2.3904078006744385,,0.4294702410697937,,21.75
,,,,194,,2.6304240226745605,,0.4429240822792053,,24.25
,,,,195,,2.513251543045044,,0.4507516324520111,,22.875
,,,,196,,2.6665711402893066,,0.4321962594985962,,24.875
,,,,197,,2.5911550521850586,,0.45053011178970337,,23.75
,,,,198,,2.8122804164886475,,0.4372805058956146,,26.375
,,,,199,,2.8612654209136963,,0.4550153315067291,,26.75
,,,,200,,2.593621015548706,,0.43737098574638367,,23.875
,,,,201,,2.609421730041504,,0.43754664063453674,,24.125
,,,,202,,2.47813081741333,,0.44688087701797485,,22.5
,,,,203,,2.6077942848205566,,0.4359194040298462,,24.125
,,,,204,,2.582535743713379,,0.44191086292266846,,23.75
,,,,205,,2.548030376434326,,0.438655287027359,,23.5
,,,,206,,2.4231948852539062,,0.46225738525390625,,21.75
,,,,207,,2.542576551437378,,0.4488266408443451,,23.25
,,,,208,,2.502561092376709,,0.440061092376709,,23.0
,,,,209,,2.7226691246032715,,0.4570440649986267,,25.25
,,,,210,,2.6728944778442383,,0.4541444778442383,,24.625
,,,,211,,2.7949724197387695,,0.4512225389480591,,26.125
,,,,212,,2.3906240463256836,,0.4453115463256836,,21.625
,,,,213,,2.616121530532837,,0.4442465305328369,,24.125
,,,,214,,2.4124953746795654,,0.4359329342842102,,22.0
,,,,215,,2.6043200492858887,,0.44807010889053345,,23.875
,,,,216,,2.543109893798828,,0.4337349534034729,,23.375
,,,,217,,2.596526622772217,,0.44027653336524963,,23.875
,,,,218,,2.6667046546936035,,0.44795459508895874,,24.625
,,,,219,,2.5619568824768066,,0.45258182287216187,,23.375
,,,,220,,2.6072869300842285,,0.4354119598865509,,24.125
,,,,221,,2.6416664123535156,,0.4385414123535156,,24.5
,,,,222,,2.5898690223693848,,0.43361905217170715,,24.0
,,,,223,,2.573208808898926,,0.46383392810821533,,23.5
,,,,224,,2.6051740646362305,,0.44892418384552,,24.0
,,,,225,,2.584139108657837,,0.4435141980648041,,23.75
,,,,226,,2.5574800968170166,,0.44810518622398376,,23.375
,,,,227,,2.590336561203003,,0.43408647179603577,,23.875
,,,,228,,2.6659700870513916,,0.447220116853714,,24.625
,,,,229,,2.6209423542022705,,0.4490673840045929,,24.125
,,,,230,,2.630685806274414,,0.44318583607673645,,24.25
,,,,231,,2.6157944202423096,,0.44391947984695435,,24.125
,,,,232,,2.5075480937957764,,0.44504812359809875,,22.875
,,,,233,,2.634334087371826,,0.446833997964859,,24.375
,,,,234,,2.5462863445281982,,0.4525362551212311,,23.25
,,,,235,,2.5551209449768066,,0.44574594497680664,,23.375
,,,,236,,2.604123115539551,,0.4478731155395508,,24.0
,,,,237,,2.6074600219726562,,0.43558502197265625,,24.125
,,,,238,,2.3102517127990723,,0.4352516531944275,,20.875
,,,,239,,2.4961037635803223,,0.44922876358032227,,22.75
,,,,240,,2.495333671569824,,0.448458731174469,,22.75
,,,,241,,2.632269859313965,,0.4603949785232544,,24.125
,,,,242,,2.750537872314453,,0.4536628723144531,,25.5
,,,,243,,2.607781410217285,,0.4359065294265747,,24.125
,,,,244,,2.5658681392669678,,0.44086822867393494,,23.625
,,,,245,,2.4790518283843994,,0.4478019177913666,,22.5
,,,,246,,2.6281673908233643,,0.4562924802303314,,24.125
,,,,247,,2.840916395187378,,0.4502914249897003,,26.625
,,,,248,,2.4384043216705322,,0.4462168514728546,,22.125
,,,,249,,2.455655574798584,,0.45565563440322876,,22.25
,,,,250,,2.559863805770874,,0.45048871636390686,,23.375
,,,,251,,2.611344814300537,,0.43946993350982666,,24.125
,,,,252,,2.5636096000671387,,0.43860962986946106,,23.625
,,,,253,,2.7176952362060547,,0.45207035541534424,,25.125
,,,,254,,2.651740074157715,,0.4486151933670044,,24.5
,,,,255,,2.5070912837982178,,0.4602161943912506,,22.75
,,,,256,,2.485428810119629,,0.45417892932891846,,22.5
,,,,257,,2.4312944412231445,,0.43129444122314453,,22.25
,,,,258,,2.46305251121521,,0.44742754101753235,,22.375
,,,,259,,2.6977779865264893,,0.4477778971195221,,25.0
,,,,260,,2.4927470684051514,,0.4458719789981842,,22.75
,,,,261,,2.612274646759033,,0.456024706363678,,24.0
,,,,262,,2.583646059036255,,0.4430210292339325,,23.75
,,,,263,,2.6818127632141113,,0.44743776321411133,,24.875
,,,,264,,2.5173659324645996,,0.4392409026622772,,23.125
,,,,265,,2.4352686405181885,,0.4587061107158661,,22.0
,,,,266,,2.602203369140625,,0.4303283095359802,,24.125
,,,,267,,2.5399539470672607,,0.4462038576602936,,23.25
,,,,268,,2.412531852722168,,0.44378185272216797,,21.875
,,,,269,,2.422184944152832,,0.44562235474586487,,22.0
,,,,270,,2.7109968662261963,,0.44537195563316345,,25.125
,,,,271,,2.6016271114349365,,0.46100208163261414,,23.75
,,,,272,,2.443897008895874,,0.44389691948890686,,22.25
,,,,273,,2.598376750946045,,0.4421268403530121,,24.0
,,,,274,,2.5465469360351562,,0.43717193603515625,,23.5
,,,,275,,2.460829973220825,,0.4295799434185028,,22.625
,,,,276,,2.6859359741210938,,0.4515610933303833,,24.75
,,,,277,,2.636305570602417,,0.4331805109977722,,24.5
,,,,278,,2.432302474975586,,0.4401150345802307,,22.125
,,,,279,,2.5563459396362305,,0.44697105884552,,23.375
,,,,280,,2.549232006072998,,0.4554821252822876,,23.25
,,,,281,,2.5096559524536133,,0.4471558630466461,,22.875
,,,,282,,2.6106131076812744,,0.43873801827430725,,24.125
,,,,283,,2.6811554431915283,,0.4624055325984955,,24.625
,,,,284,,2.5623505115509033,,0.45297548174858093,,23.375
,,,,285,,2.5426931381225586,,0.43331822752952576,,23.375
,,,,286,,2.6438345909118652,,0.4407096803188324,,24.5
,,,,287,,2.7983334064483643,,0.4545834958553314,,26.125
,,,,288,,2.590566635131836,,0.44994163513183594,,23.75
,,,,289,,2.5674338340759277,,0.45805874466896057,,23.5
,,,,290,,2.5172901153564453,,0.45479023456573486,,22.875
,,,,291,,2.7405214309692383,,0.44364652037620544,,25.5
,,,,292,,2.7738704681396484,,0.46137040853500366,,25.625
,,,,293,,2.6033053398132324,,0.44705528020858765,,23.875
,,,,294,,2.6374869346618652,,0.46561187505722046,,24.125
,,,,295,,2.4237849712371826,,0.447222501039505,,22.0
,,,,296,,2.5996334552764893,,0.4433833658695221,,23.875
,,,,297,,2.4505600929260254,,0.434935063123703,,22.375
,,,,298,,2.49238657951355,,0.4298865497112274,,22.875
,,,,299,,2.3810741901397705,,0.4435742497444153,,21.5
,,,,300,,2.3698534965515137,,0.4245409071445465,,21.625
,,,,301,,2.664386034011841,,0.47688600420951843,,24.25
,,,,302,,2.5088789463043213,,0.44637903571128845,,23.0
,,,,303,,2.8338043689727783,,0.44317930936813354,,26.5
,,,,304,,2.51731538772583,,0.4548153281211853,,23.0
,,,,305,,2.5506951808929443,,0.4569452702999115,,23.25
,,,,306,,2.6673312187194824,,0.44858115911483765,,24.625
,,,,307,,2.4933440685272217,,0.4464689791202545,,22.75
,,,,308,,2.8725783824920654,,0.4507034122943878,,26.875
,,,,309,,2.6486361026763916,,0.4611360728740692,,24.375
,,,,310,,2.4920153617858887,,0.44514042139053345,,22.75
,,,,311,,2.7410995960235596,,0.4442245662212372,,25.5
,,,,312,,2.5350613594055176,,0.42568644881248474,,23.5
,,,,313,,2.537976026535034,,0.428600937128067,,23.5
,,,,314,,2.544039249420166,,0.45028918981552124,,23.25
,,,,315,,2.528653621673584,,0.4661535620689392,,22.875
,,,,316,,2.5049571990966797,,0.42683225870132446,,23.125
,,,,317,,2.683877468109131,,0.44950246810913086,,24.875
,,,,318,,2.521256685256958,,0.45875659584999084,,23.0
,,,,319,,2.646529197692871,,0.4590291976928711,,24.25
,,,,320,,2.530613899230957,,0.4368639588356018,,23.25
,,,,321,,2.471454381942749,,0.4558294117450714,,22.375
,,,,322,,2.5832431316375732,,0.45824316143989563,,23.625
,,,,323,,2.5983846187591553,,0.44213470816612244,,23.875
,,,,324,,2.5423121452331543,,0.4329372048377991,,23.375
,,,,325,,2.6023645401000977,,0.44611454010009766,,24.0
,,,,326,,2.508223295211792,,0.4457233250141144,,23.0
,,,,327,,2.61301326751709,,0.4567631781101227,,24.0
,,,,328,,2.7568612098693848,,0.4443610906600952,,25.625
,,,,329,,2.5564897060394287,,0.4314897358417511,,23.625
,,,,330,,2.550035238265991,,0.4406602084636688,,23.5
,,,,331,,2.470320224761963,,0.4390701353549957,,22.625
,,,,332,,2.467540740966797,,0.4362906515598297,,22.625
,,,,333,,2.553309679031372,,0.45955976843833923,,23.25
,,,,334,,2.4785819053649902,,0.4473320245742798,,22.5
,,,,335,,2.359649896621704,,0.4612124264240265,,21.125
,,,,336,,2.563582181930542,,0.45420709252357483,,23.375
,,,,337,,2.4639759063720703,,0.4327259659767151,,22.5
,,,,338,,2.4542694091796875,,0.4386444389820099,,22.375
,,,,339,,2.5482590198516846,,0.45450910925865173,,23.25
